YEAR,STATE_CODE,race,MEM_,OSS_,pct_
2009,OH,AS,25405,535,2
2009,OH,BL,261095,48950,19
2009,OH,HI,41655,3490,8
2009,OH,HP,35,0,
2009,OH,MR,26985,2230,8
2009,OH,WH,899745,41340,5
2009,OH,total,1255470,96675,8
2009,OK,AI,73910,4540,6
2009,OK,AS,11895,350,3
2009,OK,BL,63870,11635,18
2009,OK,HI,61575,4395,7
2009,OK,HP,15,0,
2009,OK,MR,35,0,
2009,OK,WH,255820,14770,6
2009,OK,total,467120,35695,8
2009,OR,AI,10225,1005,10
2009,OR,AS,23685,495,2
2009,OR,BL,15670,2075,13
2009,OR,HI,95660,6515,7
2009,OR,HP,1915,115,6
2009,OR,MR,12835,655,5
2009,OR,WH,321870,15825,5
2009,OR,total,481860,26685,6
2009,PA,AI,925,95,10
2009,PA,AS,48805,805,2
2009,PA,BL,243470,41465,17
2009,PA,HI,123720,13305,11
2009,PA,HP,0,0,
2009,PA,MR,4015,375,9
2009,PA,WH,955385,33935,4
2009,PA,total,1376320,89980,7
2009,RI,AI,835,110,13
2009,RI,AS,4260,230,5
2009,RI,BL,11895,1885,16
2009,RI,HI,24720,2780,11
2009,RI,HP,10,0,
2009,RI,MR,500,5,1
2009,RI,WH,78835,5500,7
2009,RI,total,121055,10515,9
2009,SC,AI,1470,255,17
2009,SC,AS,9925,300,3
2009,SC,BL,258700,54160,21
2009,SC,HI,40585,3255,8
2009,SC,HP,60,15,25
2009,SC,MR,3500,360,10
2009,SC,WH,381335,29795,8
2009,SC,total,695575,88140,13
2009,SD,AI,11790,900,8
2009,SD,AS,1415,35,2
2009,SD,BL,3325,270,8
2009,SD,HI,2965,185,6
2009,SD,HP,10,0,
2009,SD,MR,140,10,7
2009,SD,WH,75435,1715,2
2009,SD,total,95080,3110,3
2009,TN,AI,1085,110,10
2009,TN,AS,16175,410,3
2009,TN,BL,235240,49755,21
2009,TN,HI,52650,3235,6
2009,TN,HP,75,0,
2009,TN,MR,0,5,
2009,TN,WH,614385,28975,5
2009,TN,total,919610,82490,9
2009,TX,AI,16725,955,6
2009,TX,AS,168130,2310,1
2009,TX,BL,629470,87055,14
2009,TX,HI,2125840,134750,6
2009,TX,HP,1785,95,5
2009,TX,MR,23700,995,4
2009,TX,WH,1284335,39965,3
2009,TX,total,4249985,266125,6
2009,UT,AI,7010,545,8
2009,UT,AS,14045,365,3
2009,UT,BL,7245,500,7
2009,UT,HI,75835,3815,5
2009,UT,HP,2705,75,3
2009,UT,MR,355,0,
2009,UT,WH,380155,7950,2
2009,UT,total,487350,13245,3
2009,VA,AI,2580,365,14
2009,VA,AS,75875,1440,2
2009,VA,BL,307250,50875,17
2009,VA,HI,117945,6775,6
2009,VA,HP,40,5,13
2009,VA,MR,1005,60,6
2009,VA,WH,663625,33240,5
2009,VA,total,1168320,92760,8
2009,VT,AI,545,50,9
2009,VT,AS,1245,25,2
2009,VT,BL,1280,120,9
2009,VT,HI,520,15,3
2009,VT,HP,0,0,
2009,VT,MR,190,10,5
2009,VT,WH,49510,2315,5
2009,VT,total,53290,2535,5
2009,WA,AI,20185,2640,13
2009,WA,AS,86875,2795,3
2009,WA,BL,57445,8035,14
2009,WA,HI,146900,13020,9
2009,WA,HP,2320,210,9
2009,WA,MR,11900,905,8
2009,WA,WH,595845,34930,6
2009,WA,total,921470,62535,7
2009,WI,AI,6640,710,11
2009,WI,AS,28410,510,2
2009,WI,BL,81590,15275,19
2009,WI,HI,62060,4275,7
2009,WI,HP,0,0,
2009,WI,MR,110,5,5
2009,WI,WH,440945,14520,3
2009,WI,total,619755,35300,6
2009,WV,AI,45,20,44
2009,WV,AS,1605,40,2
2009,WV,BL,14515,2775,19
2009,WV,HI,2345,245,10
2009,WV,HP,0,5,
2009,WV,MR,900,100,11
2009,WV,WH,236480,20675,9
2009,WV,total,255890,23860,9
2009,WY,AI,1610,240,15
2009,WY,AS,620,45,7
2009,WY,BL,965,170,18
2009,WY,HI,8795,725,8
2009,WY,HP,50,5,10
2009,WY,MR,610,10,2
2009,WY,WH,58700,5870,10
2009,WY,total,71350,7055,10
2011,,AI,570,30,5
2011,,AS,1655,35,2
2011,,BL,4150,390,9
2011,,HI,13345,605,5
2011,,HP,300,10,3
2011,,MR,1485,70,5
2011,,WH,12270,260,2
2011,,total,33775,1400,4
2011,AK,AI,30595,2905,9
2011,AK,AS,8695,220,3
2011,AK,BL,4995,545,11
2011,AK,HI,8585,510,6
2011,AK,HP,3065,245,8
2011,AK,MR,10575,640,6
2011,AK,WH,67900,2790,4
2011,AK,total,134410,7860,6
2011,AL,AI,6695,535,8
2011,AL,AS,10120,295,3
2011,AL,BL,255605,47540,19
2011,AL,HI,34655,1690,5
2011,AL,HP,660,40,6
2011,AL,MR,7690,745,10
2011,AL,WH,432320,24645,6
2011,AL,total,747745,75490,10
2011,AR,AI,4150,225,5
2011,AR,AS,7650,220,3
2011,AR,BL,100320,18930,19
2011,AR,HI,47735,2750,6
2011,AR,HP,2600,210,8
2011,AR,MR,6520,415,6
2011,AR,WH,308540,15865,5
2011,AR,total,477510,38620,8
2011,AZ,AI,56525,6620,12
2011,AZ,AS,31435,970,3
2011,AZ,BL,58665,8430,14
2011,AZ,HI,461470,31320,7
2011,AZ,HP,4315,320,7
2011,AZ,MR,18045,1945,11
2011,AZ,WH,469300,22950,5
2011,AZ,total,1099755,72555,7
2011,CA,AI,58970,7630,13
2011,CA,AS,666195,16105,2
2011,CA,BL,411435,66030,16
2011,CA,HI,3256330,198820,6
2011,CA,HP,58430,4635,8
2011,CA,MR,177925,11500,6
2011,CA,WH,1621175,86440,5
2011,CA,total,6250455,391165,6
2011,CO,AI,8185,960,12
2011,CO,AS,27315,845,3
2011,CO,BL,41805,5365,13
2011,CO,HI,274265,19360,7
2011,CO,HP,2385,145,6
2011,CO,MR,26535,1975,7
2011,CO,WH,485465,18260,4
2011,CO,total,865960,46915,5
2011,CT,AI,2775,210,8
2011,CT,AS,25020,315,1
2011,CT,BL,71530,9335,13
2011,CT,HI,106885,9195,9
2011,CT,HP,650,40,6
2011,CT,MR,11720,795,7
2011,CT,WH,343950,8095,2
2011,CT,total,562530,27985,5
2011,DC,AI,265,5,2
2011,DC,AS,1055,25,2
2011,DC,BL,55570,9230,17
2011,DC,HI,9485,555,6
2011,DC,HP,275,5,2
2011,DC,MR,980,35,4
2011,DC,WH,5620,85,2
2011,DC,total,73250,9945,14
2011,DE,AI,745,70,9
2011,DE,AS,4510,155,3
2011,DE,BL,42710,8120,19
2011,DE,HI,17095,1595,9
2011,DE,HP,155,15,10
2011,DE,MR,2355,245,10
2011,DE,WH,65520,4025,6
2011,DE,total,133095,14225,11
2011,FL,AI,11220,1510,13
2011,FL,AS,68075,1895,3
2011,FL,BL,611870,133140,22
2011,FL,HI,761480,96185,13
2011,FL,HP,4120,305,7
2011,FL,MR,80660,12275,15
2011,FL,WH,1130040,106495,9
2011,FL,total,2667465,351800,13
2011,GA,AI,4890,470,10
2011,GA,AS,57760,1570,3
2011,GA,BL,633515,108600,17
2011,GA,HI,205280,12960,6
2011,GA,HP,2525,260,10
2011,GA,MR,51135,5135,10
2011,GA,WH,746105,35715,5
2011,GA,total,1701200,164710,10
2011,HI,AI,1090,35,3
2011,HI,AS,62875,365,1
2011,HI,BL,4375,105,2
2011,HI,HI,12495,270,2
2011,HI,HP,61710,1350,2
2011,HI,MR,15060,235,2
2011,HI,WH,25845,390,2
2011,HI,total,183440,2745,1
2011,IA,AI,2955,205,7
2011,IA,AS,11120,240,2
2011,IA,BL,26605,4410,17
2011,IA,HI,42550,2705,6
2011,IA,HP,1045,50,5
2011,IA,MR,12385,975,8
2011,IA,WH,399910,11660,3
2011,IA,total,496570,20250,4
2011,ID,AI,4575,345,8
2011,ID,AS,4130,80,2
2011,ID,BL,3315,280,8
2011,ID,HI,44035,2245,5
2011,ID,HP,1285,70,5
2011,ID,MR,5785,260,4
2011,ID,WH,222690,7155,3
2011,ID,total,285820,10435,4
2011,IL,AI,7715,580,8
2011,IL,AS,88905,1435,2
2011,IL,BL,373605,59215,16
2011,IL,HI,490190,26030,5
2011,IL,HP,2925,130,4
2011,IL,MR,60785,4690,8
2011,IL,WH,1050560,38695,4
2011,IL,total,2074685,130785,6
2011,IN,AI,3795,370,10
2011,IN,AS,18875,535,3
2011,IN,BL,125675,26840,21
2011,IN,HI,93535,7845,8
2011,IN,HP,1090,70,6
2011,IN,MR,45655,5645,12
2011,IN,WH,759165,41350,5
2011,IN,total,1047785,82660,8
2011,KS,AI,7165,515,7
2011,KS,AS,12980,315,2
2011,KS,BL,36145,5125,14
2011,KS,HI,81350,4670,6
2011,KS,HP,1100,40,4
2011,KS,MR,20860,1330,6
2011,KS,WH,324690,10160,3
2011,KS,total,484295,22155,5
2011,KY,AI,1395,80,6
2011,KY,AS,9825,205,2
2011,KY,BL,74460,10415,14
2011,KY,HI,30195,1455,5
2011,KY,HP,920,20,2
2011,KY,MR,15940,1355,9
2011,KY,WH,558345,25815,5
2011,KY,total,691080,39345,6
2011,LA,AI,5955,665,11
2011,LA,AS,10680,335,3
2011,LA,BL,310810,42905,14
2011,LA,HI,27480,1895,7
2011,LA,HP,565,40,7
2011,LA,MR,8090,800,10
2011,LA,WH,329250,19225,6
2011,LA,total,692830,65865,10
2011,MA,AI,3025,320,11
2011,MA,AS,55040,1215,2
2011,MA,BL,82040,9750,12
2011,MA,HI,152950,14365,9
2011,MA,HP,1550,65,4
2011,MA,MR,29370,2890,10
2011,MA,WH,629315,22465,4
2011,MA,total,953290,51070,5
2011,MD,AI,3595,290,8
2011,MD,AS,50495,790,2
2011,MD,BL,334680,31100,9
2011,MD,HI,105305,4405,4
2011,MD,HP,20565,305,1
2011,MD,MR,31560,2265,7
2011,MD,WH,314045,14360,5
2011,MD,total,860250,53515,6
2011,ME,AI,1480,105,7
2011,ME,AS,3035,70,2
2011,ME,BL,5755,585,10
2011,ME,HI,3015,240,8
2011,ME,HP,335,10,3
2011,ME,MR,2100,145,7
2011,ME,WH,166035,6830,4
2011,ME,total,181755,7980,4
2011,MI,AI,14690,1715,12
2011,MI,AS,44390,1320,3
2011,MI,BL,292425,62860,21
2011,MI,HI,94280,8915,9
2011,MI,HP,2215,95,4
2011,MI,MR,38390,3930,10
2011,MI,WH,1102895,62465,6
2011,MI,total,1589290,141295,9
2011,MN,AI,17110,2215,13
2011,MN,AS,54960,1255,2
2011,MN,BL,84765,12310,15
2011,MN,HI,65505,3725,6
2011,MN,HP,1295,40,3
2011,MN,MR,18845,1225,7
2011,MN,WH,639975,15605,2
2011,MN,total,882450,36375,4
2011,MO,AI,5170,490,9
2011,MO,AS,17830,565,3
2011,MO,BL,150335,32215,21
2011,MO,HI,43800,3155,7
2011,MO,HP,2180,115,5
2011,MO,MR,15995,1595,10
2011,MO,WH,689070,32460,5
2011,MO,total,924380,70595,8
2011,MS,AI,1285,75,6
2011,MS,AS,5220,185,4
2011,MS,BL,246685,38780,16
2011,MS,HI,13475,775,6
2011,MS,HP,260,85,33
2011,MS,MR,345,20,6
2011,MS,WH,228410,13090,6
2011,MS,total,495680,53015,11
2011,MT,AI,17520,2255,13
2011,MT,AS,1395,40,3
2011,MT,BL,1710,150,9
2011,MT,HI,4890,315,6
2011,MT,HP,555,20,4
2011,MT,MR,2060,95,5
2011,MT,WH,113830,4180,4
2011,MT,total,141960,7050,5
2011,NC,AI,24160,3800,16
2011,NC,AS,39640,1030,3
2011,NC,BL,394310,68950,17
2011,NC,HI,200770,14810,7
2011,NC,HP,2460,155,6
2011,NC,MR,53320,6445,12
2011,NC,WH,782365,43405,6
2011,NC,total,1497025,138595,9
2011,ND,AI,9910,710,7
2011,ND,AS,1355,10,1
2011,ND,BL,3130,115,4
2011,ND,HI,3025,105,3
2011,ND,HP,320,10,3
2011,ND,MR,530,5,1
2011,ND,WH,83505,1345,2
2011,ND,total,101775,2300,2
2011,NE,AI,5755,635,11
2011,NE,AS,6510,240,4
2011,NE,BL,20540,4085,20
2011,NE,HI,49650,2750,6
2011,NE,HP,565,20,4
2011,NE,MR,9160,700,8
2011,NE,WH,210770,7480,4
2011,NE,total,302945,15915,5
2011,NH,AI,905,45,5
2011,NH,AS,5625,170,3
2011,NH,BL,4035,615,15
2011,NH,HI,7845,660,8
2011,NH,HP,265,5,2
2011,NH,MR,2795,115,4
2011,NH,WH,167465,8855,5
2011,NH,total,188940,10470,6
2011,NJ,AI,2355,130,6
2011,NJ,AS,123165,1715,1
2011,NJ,BL,223620,27075,12
2011,NJ,HI,297830,18225,6
2011,NJ,HP,3390,130,4
2011,NJ,MR,15690,790,5
2011,NJ,WH,697525,20810,3
2011,NJ,total,1363575,68875,5
2011,NM,AI,33795,3065,9
2011,NM,AS,4225,165,4
2011,NM,BL,6845,980,14
2011,NM,HI,191695,16075,8
2011,NM,HP,480,15,3
2011,NM,MR,4120,410,10
2011,NM,WH,83805,4595,5
2011,NM,total,324970,25305,8
2011,NV,AI,5240,610,12
2011,NV,AS,24865,640,3
2011,NV,BL,42630,5785,14
2011,NV,HI,175345,10610,6
2011,NV,HP,5770,395,7
2011,NV,MR,23205,1525,7
2011,NV,WH,165370,7600,5
2011,NV,total,442420,27165,6
2011,NY,AI,17140,1095,6
2011,NY,AS,229090,1790,1
2011,NY,BL,510840,37225,7
2011,NY,HI,635260,18030,3
2011,NY,HP,6260,95,2
2011,NY,MR,27330,1715,6
2011,NY,WH,1327440,43100,3
2011,NY,total,2753350,103045,4
2011,OH,AI,3620,295,8
2011,OH,AS,32065,800,2
2011,OH,BL,280075,53315,19
2011,OH,HI,66795,5890,9
2011,OH,HP,1355,90,7
2011,OH,MR,76140,8900,12
2011,OH,WH,1324595,60515,5
2011,OH,total,1784645,129805,7
2011,OK,AI,108615,6435,6
2011,OK,AS,12840,375,3
2011,OK,BL,64365,10585,16
2011,OK,HI,87230,6985,8
2011,OK,HP,2235,135,6
2011,OK,MR,33190,1400,4
2011,OK,WH,351930,18200,5
2011,OK,total,660400,44115,7
2011,OR,AI,11200,1285,11
2011,OR,AS,22450,560,2
2011,OR,BL,14730,2185,15
2011,OR,HI,116600,7885,7
2011,OR,HP,4320,320,7
2011,OR,MR,26155,2150,8
2011,OR,WH,365475,18685,5
2011,OR,total,560925,33075,6
2011,PA,AI,4250,250,6
2011,PA,AS,57780,1180,2
2011,PA,BL,266545,47355,18
2011,PA,HI,145710,15600,11
2011,PA,HP,1960,80,4
2011,PA,MR,36165,3525,10
2011,PA,WH,1249700,45680,4
2011,PA,total,1762105,113660,6
2011,RI,AI,1090,230,21
2011,RI,AS,4045,270,7
2011,RI,BL,11690,2130,18
2011,RI,HI,29825,4005,13
2011,RI,HP,245,30,12
2011,RI,MR,5150,595,12
2011,RI,WH,85535,5750,7
2011,RI,total,137585,13010,9
2011,SC,AI,2800,360,13
2011,SC,AS,10495,370,4
2011,SC,BL,266630,47010,18
2011,SC,HI,48750,3680,8
2011,SC,HP,1330,115,9
2011,SC,MR,19375,2325,12
2011,SC,WH,394230,26370,7
2011,SC,total,743615,80230,11
2011,SD,AI,13765,1640,12
2011,SD,AS,2090,75,4
2011,SD,BL,3625,365,10
2011,SD,HI,5200,325,6
2011,SD,HP,185,5,3
2011,SD,MR,2605,160,6
2011,SD,WH,101640,2485,2
2011,SD,total,129110,5050,4
2011,TN,AI,2805,220,8
2011,TN,AS,17475,570,3
2011,TN,BL,230020,45840,20
2011,TN,HI,51545,3075,6
2011,TN,HP,1585,70,4
2011,TN,MR,9775,705,7
2011,TN,WH,669315,30795,5
2011,TN,total,982520,81270,8
2011,TX,AI,27510,1680,6
2011,TX,AS,179570,2970,2
2011,TX,BL,641825,88675,14
2011,TX,HI,2544400,140015,6
2011,TX,HP,8630,455,5
2011,TX,MR,90950,6200,7
2011,TX,WH,1521900,47960,3
2011,TX,total,5014790,287950,6
2011,UT,AI,7855,595,8
2011,UT,AS,10920,260,2
2011,UT,BL,8570,815,10
2011,UT,HI,91140,4245,5
2011,UT,HP,9280,485,5
2011,UT,MR,9380,395,4
2011,UT,WH,460340,9760,2
2011,UT,total,597480,16560,3
2011,VA,AI,5405,520,10
2011,VA,AS,77245,1215,2
2011,VA,BL,304920,44840,15
2011,VA,HI,150450,7630,5
2011,VA,HP,2400,130,5
2011,VA,MR,52225,4035,8
2011,VA,WH,681760,33430,5
2011,VA,total,1274405,91795,7
2011,VT,AI,715,75,10
2011,VT,AS,1680,20,1
2011,VT,BL,1910,190,10
2011,VT,HI,1015,80,8
2011,VT,HP,145,5,3
2011,VT,MR,1330,70,5
2011,VT,WH,73655,3430,5
2011,VT,total,80450,3870,5
2011,WA,AI,17065,2335,14
2011,WA,AS,76555,1925,3
2011,WA,BL,51195,6960,14
2011,WA,HI,208695,14655,7
2011,WA,HP,10110,1015,10
2011,WA,MR,63355,5000,8
2011,WA,WH,636350,31330,5
2011,WA,total,1063325,63220,6
2011,WI,AI,12075,1440,12
2011,WI,AS,31385,675,2
2011,WI,BL,86535,23040,27
2011,WI,HI,85285,6180,7
2011,WI,HP,1135,40,4
2011,WI,MR,16635,1550,9
2011,WI,WH,643615,19355,3
2011,WI,total,876665,52275,6
2011,WV,AI,510,25,5
2011,WV,AS,2220,65,3
2011,WV,BL,14850,2965,20
2011,WV,HI,3710,340,9
2011,WV,HP,170,10,6
2011,WV,MR,3955,390,10
2011,WV,WH,260900,21625,8
2011,WV,total,286315,25420,9
2011,WY,AI,3525,265,8
2011,WY,AS,975,20,2
2011,WY,BL,1435,155,11
2011,WY,HI,11315,670,6
2011,WY,HP,340,5,1
2011,WY,MR,1435,110,8
2011,WY,WH,74990,2700,4
2011,WY,total,94020,3930,4
2013,AK,AI,30750,2965,10
2013,AK,AS,8130,225,3
2013,AK,BL,4475,485,11
2013,AK,HI,8630,550,6
2013,AK,HP,3260,285,9
2013,AK,MR,11245,705,6
2013,AK,WH,62945,2445,4
2013,AK,total,129440,7660,6
2013,AL,AI,6955,360,5
2013,AL,AS,10300,245,2
2013,AL,BL,248555,38550,16
2013,AL,HI,41135,1570,4
2013,AL,HP,930,45,5
2013,AL,MR,12740,1075,8
2013,AL,WH,421990,19905,5
2013,AL,total,742605,61755,8
2013,AR,AI,3540,230,6
2013,AR,AS,7545,175,2
2013,AR,BL,98020,17655,18
2013,AR,HI,53915,2410,4
2013,AR,HP,2965,115,4
2013,AR,MR,9195,545,6
2013,AR,WH,306385,14120,5
2013,AR,total,481570,35250,7
2013,AZ,AI,53140,5420,10
2013,AZ,AS,31230,770,2
2013,AZ,BL,56425,7555,13
2013,AZ,HI,481380,27745,6
2013,AZ,HP,4840,335,7
2013,AZ,MR,24230,1880,8
2013,AZ,WH,452410,18805,4
2013,AZ,total,1103655,62510,6
2013,CA,AI,46580,4630,10
2013,CA,AS,681360,10715,2
2013,CA,BL,387855,48230,12
2013,CA,HI,3332400,141035,4
2013,CA,HP,47000,3200,7
2013,CA,MR,206760,10095,5
2013,CA,WH,1559370,56860,4
2013,CA,total,6261330,274760,4
2013,CO,AI,7465,720,10
2013,CO,AS,27320,565,2
2013,CO,BL,41695,5250,13
2013,CO,HI,288025,18075,6
2013,CO,HP,2560,125,5
2013,CO,MR,30640,2110,7
2013,CO,WH,482140,16515,3
2013,CO,total,879845,43360,5
2013,CT,AI,1975,145,7
2013,CT,AS,25640,320,1
2013,CT,BL,70930,6900,10
2013,CT,HI,115135,8075,7
2013,CT,HP,1360,530,39
2013,CT,MR,13305,685,5
2013,CT,WH,318670,6890,2
2013,CT,total,547015,23540,4
2013,DC,AI,105,10,10
2013,DC,AS,1170,25,2
2013,DC,BL,55535,8930,16
2013,DC,HI,11230,555,5
2013,DC,HP,145,10,7
2013,DC,MR,1270,75,6
2013,DC,WH,6980,90,1
2013,DC,total,76445,9695,13
2013,DE,AI,695,95,14
2013,DE,AS,4775,130,3
2013,DE,BL,42305,6680,16
2013,DE,HI,19245,1275,7
2013,DE,HP,230,10,4
2013,DE,MR,3475,320,9
2013,DE,WH,64675,2965,5
2013,DE,total,135400,11480,8
2013,FL,AI,10560,755,7
2013,FL,AS,71015,1190,2
2013,FL,BL,622805,63965,10
2013,FL,HI,815070,34010,4
2013,FL,HP,4860,195,4
2013,FL,MR,86780,6215,7
2013,FL,WH,1112550,42610,4
2013,FL,total,2723645,148940,5
2013,GA,AI,4715,315,7
2013,GA,AS,61700,1155,2
2013,GA,BL,643025,87325,14
2013,GA,HI,230175,11850,5
2013,GA,HP,2715,220,8
2013,GA,MR,54620,5355,10
2013,GA,WH,740540,28135,4
2013,GA,total,1737490,134355,8
2013,HI,AI,870,70,8
2013,HI,AS,59915,1380,2
2013,HI,BL,3955,235,6
2013,HI,HI,18285,700,4
2013,HI,HP,60005,3495,6
2013,HI,MR,18870,535,3
2013,HI,WH,25635,790,3
2013,HI,total,187540,7205,4
2013,IA,AI,2480,145,6
2013,IA,AS,11600,175,2
2013,IA,BL,27185,3320,12
2013,IA,HI,48335,1850,4
2013,IA,HP,1160,40,3
2013,IA,MR,15690,1070,7
2013,IA,WH,395050,8755,2
2013,IA,total,501500,15360,3
2013,ID,AI,4475,260,6
2013,ID,AS,4020,75,2
2013,ID,BL,3480,180,5
2013,ID,HI,47875,1930,4
2013,ID,HP,1495,50,3
2013,ID,MR,6265,215,3
2013,ID,WH,222720,5640,3
2013,ID,total,290325,8355,3
2013,IL,AI,7520,455,6
2013,IL,AS,93280,1145,1
2013,IL,BL,358770,78415,22
2013,IL,HI,504225,28515,6
2013,IL,HP,3410,145,4
2013,IL,MR,62095,4735,8
2013,IL,WH,1022990,31560,3
2013,IL,total,2052295,144970,7
2013,IN,AI,3390,270,8
2013,IN,AS,20390,410,2
2013,IN,BL,121840,25580,21
2013,IN,HI,103725,7355,7
2013,IN,HP,1080,35,3
2013,IN,MR,45680,5565,12
2013,IN,WH,736340,34340,5
2013,IN,total,1032445,73555,7
2013,KS,AI,5770,475,8
2013,KS,AS,13490,250,2
2013,KS,BL,35995,5395,15
2013,KS,HI,90150,4410,5
2013,KS,HP,1125,50,4
2013,KS,MR,22980,1600,7
2013,KS,WH,324345,10100,3
2013,KS,total,493855,22280,5
2013,KY,AI,1315,85,6
2013,KY,AS,10360,155,1
2013,KY,BL,73445,9575,13
2013,KY,HI,35760,1550,4
2013,KY,HP,925,30,3
2013,KY,MR,19960,1725,9
2013,KY,WH,544675,23285,4
2013,KY,total,686435,36410,5
2013,LA,AI,5690,485,9
2013,LA,AS,11045,305,3
2013,LA,BL,313175,38185,12
2013,LA,HI,34280,1965,6
2013,LA,HP,695,45,6
2013,LA,MR,11995,1095,9
2013,LA,WH,333535,16175,5
2013,LA,total,710415,58255,8
2013,MA,AI,2970,215,7
2013,MA,AS,58455,1030,2
2013,MA,BL,83495,9580,11
2013,MA,HI,157320,14145,9
2013,MA,HP,1480,35,2
2013,MA,MR,30860,2190,7
2013,MA,WH,614630,16575,3
2013,MA,total,949200,43765,5
2013,MD,AI,3280,240,7
2013,MD,AS,53255,625,1
2013,MD,BL,311405,29375,9
2013,MD,HI,122725,4785,4
2013,MD,HP,1735,55,3
2013,MD,MR,35485,2225,6
2013,MD,WH,354995,10905,3
2013,MD,total,882880,48210,5
2013,ME,AI,1340,60,4
2013,ME,AS,2840,50,2
2013,ME,BL,5920,465,8
2013,ME,HI,3190,225,7
2013,ME,HP,305,5,2
2013,ME,MR,2955,125,4
2013,ME,WH,158810,5550,3
2013,ME,total,175355,6480,4
2013,MI,AI,13275,1435,11
2013,MI,AS,47550,1115,2
2013,MI,BL,284700,56115,20
2013,MI,HI,102160,8290,8
2013,MI,HP,2405,95,4
2013,MI,MR,47595,4815,10
2013,MI,WH,1072345,50645,5
2013,MI,total,1570035,122510,8
2013,MN,AI,15985,1795,11
2013,MN,AS,54750,905,2
2013,MN,BL,83400,10895,13
2013,MN,HI,69450,3530,5
2013,MN,HP,1055,30,3
2013,MN,MR,27065,1595,6
2013,MN,WH,607640,13385,2
2013,MN,total,859345,32140,4
2013,MO,AI,4635,395,9
2013,MO,AS,17455,440,3
2013,MO,BL,129425,22765,18
2013,MO,HI,47300,2725,6
2013,MO,HP,2375,100,4
2013,MO,MR,23290,1815,8
2013,MO,WH,682430,28125,4
2013,MO,total,906920,56355,6
2013,MS,AI,1325,100,8
2013,MS,AS,5240,150,3
2013,MS,BL,245110,36905,15
2013,MS,HI,15685,900,6
2013,MS,HP,380,10,3
2013,MS,MR,1465,80,5
2013,MS,WH,226225,11505,5
2013,MS,total,495430,49655,10
2013,MT,AI,17345,2175,13
2013,MT,AS,1410,20,1
2013,MT,BL,1615,105,7
2013,MT,HI,5590,225,4
2013,MT,HP,485,10,2
2013,MT,MR,3110,105,3
2013,MT,WH,115630,3275,3
2013,MT,total,145190,5920,4
2013,NC,AI,22905,3010,13
2013,NC,AS,43010,825,2
2013,NC,BL,398290,55200,14
2013,NC,HI,225095,13205,6
2013,NC,HP,2415,150,6
2013,NC,MR,56665,5870,10
2013,NC,WH,782760,31760,4
2013,NC,total,1531145,110020,7
2013,ND,AI,9480,850,9
2013,ND,AS,1605,15,1
2013,ND,BL,3635,250,7
2013,ND,HI,3650,140,4
2013,ND,HP,415,5,1
2013,ND,MR,1265,5,0
2013,ND,WH,84685,1460,2
2013,ND,total,104730,2725,3
2013,NE,AI,4845,550,11
2013,NE,AS,7345,195,3
2013,NE,BL,20660,3575,17
2013,NE,HI,52995,2795,5
2013,NE,HP,610,20,3
2013,NE,MR,10110,900,9
2013,NE,WH,210495,6690,3
2013,NE,total,307060,14725,5
2013,NH,AI,790,70,9
2013,NH,AS,5750,180,3
2013,NH,BL,3740,755,20
2013,NH,HI,8940,1300,15
2013,NH,HP,305,20,7
2013,NH,MR,3565,185,5
2013,NH,WH,164015,7045,4
2013,NH,total,187110,9555,5
2013,NJ,AI,2480,105,4
2013,NJ,AS,128525,1425,1
2013,NJ,BL,203695,26970,13
2013,NJ,HI,308545,18335,6
2013,NJ,HP,3795,65,2
2013,NJ,MR,20360,940,5
2013,NJ,WH,670360,15895,2
2013,NJ,total,1337765,63735,5
2013,NM,AI,34130,2255,7
2013,NM,AS,4280,165,4
2013,NM,BL,6665,880,13
2013,NM,HI,203970,14150,7
2013,NM,HP,615,15,2
2013,NM,MR,5470,605,11
2013,NM,WH,83060,4450,5
2013,NM,total,338195,22520,7
2013,NV,AI,5010,480,10
2013,NV,AS,25355,570,2
2013,NV,BL,45010,5250,12
2013,NV,HI,183705,8525,5
2013,NV,HP,6130,315,5
2013,NV,MR,25185,1460,6
2013,NV,WH,163215,6200,4
2013,NV,total,453610,22800,5
2013,NY,AI,17855,960,5
2013,NY,AS,235900,1700,1
2013,NY,BL,493105,37405,8
2013,NY,HI,669435,17820,3
2013,NY,HP,7225,125,2
2013,NY,MR,39975,2400,6
2013,NY,WH,1274845,36045,3
2013,NY,total,2738340,96450,4
2013,OH,AI,3500,320,9
2013,OH,AS,34240,785,2
2013,OH,BL,275240,52900,19
2013,OH,HI,79370,6865,9
2013,OH,HP,2080,90,4
2013,OH,MR,78305,9345,12
2013,OH,WH,1295530,62865,5
2013,OH,total,1768265,133170,8
2013,OK,AI,105425,5780,5
2013,OK,AS,13220,265,2
2013,OK,BL,62870,11405,18
2013,OK,HI,101500,6555,6
2013,OK,HP,2545,135,5
2013,OK,MR,46290,2570,6
2013,OK,WH,354735,16865,5
2013,OK,total,686585,43570,6
2013,OR,AI,9685,930,10
2013,OR,AS,22600,445,2
2013,OR,BL,13915,1640,12
2013,OR,HI,122400,6300,5
2013,OR,HP,4365,275,6
2013,OR,MR,30910,2000,6
2013,OR,WH,363290,15135,4
2013,OR,total,567165,26730,5
2013,PA,AI,3960,235,6
2013,PA,AS,61190,1100,2
2013,PA,BL,260855,45940,18
